time      ,   ShortWave,    LongWave,     AirTemp,      RelHum,   WindSpeed,        Rain,        Snow,     AirPres
1980-04-19,     151.869,     262.005,      10.411,      78.966,       0.443,     0.00000,     0.00000, 99052.00000
1980-04-20,     125.750,     317.415,      11.495,      85.439,       1.326,     0.00000,     0.00000, 98736.70000
1980-04-21,     140.073,     286.464,      12.238,      82.221,       0.798,     0.00000,     0.00000, 98575.30000
1980-04-22,     127.174,     309.034,      11.723,      87.010,       1.842,     0.00000,     0.00000, 98556.40000
1980-04-23,     112.726,     342.015,      12.729,      87.748,       3.297,     0.00001,     0.00000, 98327.30000
1980-04-24,     126.922,     316.359,      15.191,      86.475,       3.379,     0.00000,     0.00000, 98213.80000
1980-04-25,      80.826,     416.758,      14.271,      91.975,       0.581,     0.00023,     0.00000, 98256.10000
1980-04-26,      32.145,     490.888,      15.005,      95.731,       4.849,     0.01576,     0.00000, 97805.50000
1980-04-27,      34.195,     494.633,      15.553,      96.710,       3.944,     0.03699,     0.00000, 96938.30000
1980-04-28,      82.838,     386.914,      10.548,      90.272,       3.971,     0.01497,     0.00000, 96723.80000
1980-04-29,     105.221,     336.482,      11.347,      85.560,       3.908,     0.00317,     0.00000, 97436.60000
1980-04-30,     107.443,     325.681,      10.614,      79.209,       2.505,     0.00038,     0.00000, 98091.10000
1980-05-01,     124.470,     278.227,       9.530,      78.620,       1.482,     0.00000,     0.00000, 98525.30000
1980-05-02,      92.198,     354.232,      10.113,      81.223,       3.750,     0.00003,     0.00000, 98625.20000
1980-05-03,     115.882,     296.340,      10.628,      82.825,       1.189,     0.00001,     0.00000, 99244.10000
1980-05-04,     119.693,     282.430,      10.274,      84.234,       2.817,     0.00000,     0.00000, 99263.10000
1980-05-05,      87.571,     358.037,      10.102,      83.211,       1.219,     0.00001,     0.00000, 99147.50000
1980-05-06,      53.928,     439.053,       9.953,      81.345,       0.707,     0.00004,     0.00000, 99183.70000
1980-05-07,     119.233,     271.391,       9.538,      76.738,       3.016,     0.00005,     0.00000, 99225.30000
1980-05-08,      89.310,     344.894,       9.729,      79.471,       2.674,     0.00000,     0.00000, 99357.90000
1980-05-09,     117.584,     271.533,      10.217,      77.089,       2.928,     0.00000,     0.00000, 99131.30000
1980-05-10,     110.663,     284.062,       9.676,      84.345,       2.579,     0.00000,     0.00000, 98611.50000
1980-05-11,     110.677,     283.324,      10.298,      83.200,       1.990,     0.00000,     0.00000, 98291.90000
1980-05-12,     143.125,     333.070,       9.460,      87.177,       0.937,     0.00004,     0.00000, 98493.00000
1980-05-13,      59.608,     425.372,      12.230,      85.917,       2.128,     0.00066,     0.00000, 98852.10000
1980-05-14,      66.074,     410.667,      13.302,      90.289,       1.679,     0.00346,     0.00000, 98926.80000
1980-05-15,      33.490,     467.783,      11.553,      92.099,       2.005,     0.00479,     0.00000, 98851.70000
1980-05-16,      53.033,     431.248,      10.889,      89.776,       2.201,     0.00312,     0.00000, 98688.70000
1980-05-17,      44.421,     459.477,      11.800,      90.225,       4.571,     0.01546,     0.00000, 97983.70000
1980-05-18,      90.654,     326.542,      12.152,      82.602,       3.714,     0.02113,     0.00000, 96937.40000
