time      ,   ShortWave,    LongWave,     AirTemp,      RelHum,   WindSpeed,        Rain,        Snow,     AirPres
1980-06-14,      82.097,     282.047,       5.214,      71.921,       3.392,     0.00000,     0.00000, 98145.70000
1980-06-15,      71.040,     320.205,       5.459,      74.295,       4.087,     0.00008,     0.00000, 98383.50000
1980-06-16,      84.259,     279.685,       6.725,      76.646,       3.970,     0.00012,     0.00000, 98630.60000
1980-06-17,      78.949,     296.205,       6.373,      81.808,       3.878,     0.00221,     0.00000, 98343.40000
1980-06-18,      75.771,     308.065,       6.654,      83.503,       3.374,     0.00221,     0.00000, 98451.00000
1980-06-19,      83.579,     281.911,       6.913,      81.338,       3.024,     0.00015,     0.00000, 98474.90000
1980-06-20,      24.702,     456.700,       7.175,      91.644,       4.929,     0.01700,     0.00000, 97864.90000
1980-06-21,      41.897,     437.347,       8.815,      86.708,       5.072,     0.02070,     0.00000, 97193.40000
1980-06-22,      81.996,     292.466,       8.212,      84.274,       3.386,     0.00016,     0.00000, 97955.50000
1980-06-23,      49.745,     405.828,       8.149,      89.360,       3.541,     0.00001,     0.00000, 98267.10000
1980-06-24,      36.034,     458.483,       8.832,      87.772,       1.181,     0.00077,     0.00000, 98441.00000
1980-06-25,      81.109,     293.209,       7.413,      85.930,       1.231,     0.00077,     0.00000, 98792.80000
1980-06-26,      84.727,     274.377,       5.661,      86.883,       0.804,     0.00000,     0.00000, 98968.00000
1980-06-27,      72.482,     317.847,       6.004,      91.045,       0.403,     0.00000,     0.00000, 98960.90000
1980-06-28,      61.976,     367.741,       8.826,      89.163,       1.592,     0.00007,     0.00000, 98863.30000
1980-06-29,      16.775,     480.122,      10.702,      97.097,       6.827,     0.02461,     0.00000, 98211.20000
1980-06-30,      28.453,     485.092,      11.434,      97.830,       1.806,     0.05806,     0.00000, 97458.60000
1980-07-01,      41.455,     442.258,       9.073,      95.859,       0.287,     0.00267,     0.00000, 97167.10000
1980-07-02,      16.969,     474.861,       9.922,      98.591,       1.302,     0.01247,     0.00000, 96545.80000
1980-07-03,      35.767,     464.211,       9.260,      95.811,       1.267,     0.01550,     0.00000, 95844.20000
1980-07-04,      72.931,     331.532,       8.223,      87.002,       2.559,     0.00108,     0.00000, 96206.70000
1980-07-05,      47.473,     420.945,       8.449,      85.890,       2.797,     0.00054,     0.00000, 95923.20000
1980-07-06,      86.415,     287.756,       8.169,      83.147,       2.403,     0.00034,     0.00000, 96436.80000
1980-07-07,      56.658,     387.651,       7.822,      91.036,       3.127,     0.00135,     0.00000, 96535.60000
1980-07-08,      44.441,     440.478,       9.770,      93.831,       4.328,     0.01083,     0.00000, 96289.00000
1980-07-09,      78.420,     316.955,       7.695,      85.229,       3.243,     0.00533,     0.00000, 96559.30000
1980-07-10,      70.639,     338.306,       5.315,      84.938,       3.560,     0.00294,     0.00000, 96325.90000
1980-07-11,      85.113,     293.155,       4.948,      74.194,       4.898,     0.00273,     0.00000, 96204.90000
1980-07-12,      93.280,     275.578,       6.473,      79.856,       3.789,     0.00000,     0.00000, 96651.00000
1980-07-13,      74.323,     343.193,       7.878,      85.055,       5.516,     0.00105,     0.00000, 96921.40000
1980-07-14,      72.802,     345.948,       7.044,      81.500,       5.437,     0.00142,     0.00000, 96818.90000
1980-07-15,      95.727,     269.913,       5.320,      72.329,       4.620,     0.00023,     0.00000, 97730.20000
1980-07-16,     100.935,     256.991,       5.449,      79.402,       1.869,     0.00000,     0.00000, 98917.80000
1980-07-17,      77.064,     325.138,       4.209,      82.532,       1.548,     0.00000,     0.00000, 98596.80000
1980-07-18,      85.722,     303.581,       4.654,      85.216,       0.904,     0.00004,     0.00000, 97896.90000
1980-07-19,      42.351,     447.072,       7.200,      83.592,       4.057,     0.00152,     0.00000, 97247.60000
1980-07-20,      30.598,     457.569,       7.309,      88.763,       3.481,     0.00777,     0.00000, 97120.30000
1980-07-21,      37.749,     465.515,       8.518,      95.838,       0.939,     0.02088,     0.00000, 96736.90000
1980-07-22,      71.019,     374.326,       8.873,      90.642,       2.351,     0.01427,     0.00000, 96222.20000
1980-07-23,      91.113,     316.478,       8.685,      79.439,       3.137,     0.00098,     0.00000, 97035.30000
1980-07-24,      69.313,     372.884,       6.737,      82.287,       2.500,     0.00026,     0.00000, 97424.90000
1980-07-25,     104.351,     271.836,       5.767,      76.817,       2.738,     0.00007,     0.00000, 98296.60000
1980-07-26,      89.031,     325.658,       7.714,      82.487,       2.511,     0.00001,     0.00000, 98563.20000
1980-07-27,      99.911,     295.380,       7.188,      83.760,       1.923,     0.00001,     0.00000, 98638.40000
1980-07-28,     106.670,     274.007,       5.768,      83.390,       1.820,     0.00000,     0.00000, 98650.20000
1980-07-29,     110.454,     264.076,       5.061,      82.497,       1.480,     0.00000,     0.00000, 98548.70000
1980-07-30,      21.776,     449.622,       6.083,      94.517,       0.545,     0.00508,     0.00000, 98259.00000
1980-07-31,      15.818,     467.581,       8.830,      98.534,       2.092,     0.03083,     0.00000, 97010.50000
1980-08-01,      76.847,     369.101,       6.963,      88.478,       5.754,     0.02314,     0.00000, 96101.40000
1980-08-02,      89.908,     339.128,       7.354,      81.583,       5.091,     0.00220,     0.00000, 96717.10000
1980-08-03,      84.412,     356.821,       7.506,      77.888,       3.660,     0.00030,     0.00000, 97686.50000
1980-08-04,      87.305,     355.230,       8.283,      82.262,       4.282,     0.00022,     0.00000, 97966.60000
1980-08-05,      91.113,     348.785,       8.488,      82.801,       4.289,     0.00023,     0.00000, 98191.90000
1980-08-06,      77.833,     377.639,       6.971,      79.795,       2.918,     0.00101,     0.00000, 98048.10000
1980-08-07,     115.673,     280.205,       5.590,      69.324,       5.170,     0.00096,     0.00000, 98299.60000
1980-08-08,     100.778,     323.782,       6.558,      71.877,       3.526,     0.00008,     0.00000, 98661.00000
1980-08-09,     119.153,     280.543,       6.206,      76.996,       2.241,     0.00000,     0.00000, 99111.90000
1980-08-10,     125.997,     265.022,       5.577,      82.318,       2.977,     0.00000,     0.00000, 99161.50000
1980-08-11,      86.229,     370.736,       7.494,      80.477,       3.240,     0.00008,     0.00000, 98791.80000
1980-08-12,      24.710,     474.382,       9.850,      89.405,       4.678,     0.00127,     0.00000, 98326.10000
1980-08-13,     132.197,     272.288,       8.675,      72.602,       4.053,     0.00102,     0.00000, 98731.60000
1980-08-14,     126.624,     282.107,       6.979,      75.988,       2.206,     0.00002,     0.00000, 99164.90000
1980-08-15,      28.559,     470.522,       9.273,      90.036,       6.029,     0.01567,     0.00000, 97167.40000
1980-08-16,     100.140,     339.187,       5.138,      83.269,       2.568,     0.01556,     0.00000, 96840.80000
